year,unit,section,bucks,does,fawns,total_harvest,total_hunters,pct_success,rec_days
2021,2,all,39,0,0,39,49,80,231
2021,201,all,46,0,0,46,54,85,204
2021,3,all,1398,419,42,1859,2614,71,8959
2021,301,all,712,153,16,881,1433,61,4480
2021,4,all,674,341,14,1029,1629,63,6392
2021,441,all,216,28,0,244,457,53,1834
2021,5,all,162,72,2,236,435,54,1911
2021,6,all,83,0,0,83,179,46,788
2021,7,all,70,94,6,170,1037,16,5433
2021,8,all,144,86,0,230,1157,20,5462
2021,9,all,56,60,0,116,246,47,1344
2021,10,all,59,0,0,59,61,97,298
2021,11,all,736,235,25,996,1611,62,6257
2021,211,all,511,183,8,702,1090,64,3852
2021,12,all,383,89,6,478,1183,40,5541
2021,13,all,220,34,6,260,571,46,2222
2021,131,all,10,1,0,11,85,13,422
2021,231,all,21,17,0,38,150,25,957
2021,14,all,25,26,0,51,280,18,1377
2021,214,all,14,20,2,36,155,23,641
2021,15,all,315,102,4,421,1284,33,6608
2021,16,all,21,0,0,21,136,15,622
2021,161,all,118,0,0,118,203,58,946
2021,17,all,39,0,0,39,113,35,595
2021,171,all,52,0,0,52,110,47,499
2021,18,all,361,208,28,597,2696,22,10535
2021,181,all,168,58,0,226,940,24,3806
2021,19,all,206,118,4,328,931,35,3188
2021,191,all,418,113,5,536,1365,39,4789
2021,20,all,585,244,29,858,1793,48,10887
2021,21,all,359,0,0,359,442,81,2013
2021,22,all,550,349,30,929,1276,73,5126
2021,23,all,389,83,9,481,1195,40,5336
2021,24,all,33,6,3,42,424,10,2105
2021,25,all,300,39,0,339,908,37,4636
2021,26,all,166,27,0,193,558,35,2363
2021,27,all,182,70,13,265,1019,26,3806
2021,28,all,196,195,11,402,2326,17,9457
2021,29,all,156,75,10,241,961,25,4858
2021,30,all,139,21,0,160,261,61,1317
2021,31,all,305,18,0,323,546,59,2392
2021,33,all,413,79,5,497,1277,39,6516
2021,34,all,100,23,7,130,680,19,3366
2021,35,all,267,60,8,335,960,35,4044
2021,36,all,372,54,0,426,941,45,3721
2021,361,all,81,6,0,87,240,36,1068
2021,37,all,308,145,18,471,1628,29,6848
2021,371,all,24,0,0,24,523,5,2254
2021,38,all,146,75,0,221,1134,19,5850
2021,39,all,133,74,2,209,643,33,3132
2021,391,all,101,43,0,144,361,40,2535
2021,40,all,286,0,1,287,396,72,1869
2021,41,all,355,43,0,398,788,51,3832
2021,411,all,102,58,0,160,300,53,1343
2021,42,all,379,2,5,386,692,56,2899
2021,421,all,348,41,4,393,795,49,3726
2021,43,all,294,45,4,343,830,41,4109
2021,44,all,109,39,0,148,269,55,1416
2021,444,all,237,61,0,298,638,47,3112
2021,45,all,76,29,0,105,312,34,1503
2021,46,all,120,58,5,183,424,43,2002
2021,461,all,111,36,0,147,369,40,3511
2021,47,all,74,6,0,80,211,38,1125
2021,471,all,23,4,0,27,89,30,570
2021,48,all,50,9,0,59,264,22,1246
2021,481,all,101,39,0,140,344,41,1622
2021,49,all,334,40,0,374,716,52,3006
2021,50,all,84,0,0,84,304,28,1359
2021,500,all,14,5,0,19,147,13,784
2021,501,all,222,91,8,321,565,57,2394
2021,51,all,219,47,5,271,502,54,2618
2021,511,all,238,122,3,363,556,65,2208
2021,512,all,15,10,0,25,28,89,32
2021,52,all,283,65,0,348,745,47,3357
2021,521,all,156,1,0,157,378,42,1915
2021,53,all,212,22,0,234,332,70,1700
2021,54,all,309,0,0,309,510,61,2799
2021,55,all,246,162,6,414,672,62,3227
2021,551,all,166,91,0,257,421,61,2080
2021,56,all,77,12,0,89,265,34,1265
2021,561,all,50,0,0,50,143,35,682
2021,57,all,77,41,0,118,297,40,922
2021,581,all,198,50,0,248,518,48,1898
2021,59,all,48,2,2,52,156,33,748
2021,591,all,72,40,0,112,197,57,1795
2021,60,all,104,4,0,108,208,52,1033
2021,61,all,100,0,0,100,227,44,1381
2021,62,all,604,59,0,663,1271,52,6018
2021,63,all,247,14,0,261,345,76,1558
2021,64,all,209,11,0,220,386,57,1890
2021,65,all,397,17,0,414,741,56,3315
2021,66,all,271,96,5,372,493,75,2213
2021,67,all,226,94,9,329,513,64,2698
2021,68,all,218,2,0,220,463,48,2370
2021,681,all,134,10,1,145,369,39,1714
2021,682,all,6,0,0,6,13,46,54
2021,69,all,427,98,3,528,980,54,4122
2021,691,all,15,16,0,31,78,40,196
2021,70,all,719,9,0,728,1232,59,6656
2021,71,all,186,0,0,186,476,39,2247
2021,711,all,445,2,0,447,728,61,3217
2021,72,all,375,23,0,398,654,61,2719
2021,73,all,263,10,0,273,517,53,2388
2021,74,all,148,0,0,148,384,39,2111
2021,741,all,219,27,1,247,464,53,2157
2021,75,all,419,73,0,492,1071,46,5333
2021,751,all,268,23,0,291,763,38,3321
2021,76,all,43,0,0,43,84,51,475
2021,77,all,341,21,5,367,926,40,4785
2021,771,all,311,53,0,364,517,70,1825
2021,78,all,313,15,0,328,845,39,4301
2021,79,all,189,24,3,216,279,77,1319
2021,791,all,2,6,0,8,18,44,406
2021,80,all,323,1,0,324,599,54,2554
2021,81,all,142,18,0,160,472,34,2506
2021,82,all,158,0,0,158,390,41,1875
2021,83,all,83,42,0,125,142,88,405
2021,84,all,335,158,0,493,1088,45,4353
2021,85,all,320,59,0,379,772,49,4076
2021,851,all,68,3,0,71,139,51,739
2021,86,all,113,31,0,144,420,34,1876
2021,861,all,18,2,0,20,53,38,219
2021,87,all,83,61,15,159,644,25,3441
2021,89,all,79,38,5,122,236,52,720
2021,90,all,13,10,0,23,65,35,211
2021,91,all,54,53,14,121,377,32,1601
2021,92,all,53,44,4,101,347,29,1523
2021,93,all,99,78,18,195,528,37,2908
2021,94,all,60,36,6,102,255,40,1709
2021,95,all,45,62,0,107,268,40,1028
2021,951,all,96,36,12,144,286,50,1168
2021,96,all,123,136,21,280,736,38,4244
2021,97,all,34,15,8,57,86,66,250
2021,98,all,179,110,2,291,434,67,1669
2021,99,all,95,106,0,201,467,43,2379
2021,100,all,63,37,5,105,189,56,693
2021,101,all,107,49,7,163,435,37,2325
2021,102,all,131,75,6,212,436,49,2000
2021,103,all,54,79,13,146,404,36,1606
2021,104,all,214,322,31,567,1124,50,10708
2021,105,all,271,148,20,439,869,51,4411
2021,106,all,51,9,0,60,148,41,598
2021,107,all,138,71,3,212,477,44,1474
2021,109,all,148,58,3,209,494,42,2469
2021,110,all,134,42,4,180,363,50,2123
2021,111,all,60,13,5,78,128,61,321
2021,112,all,42,0,3,45,116,39,616
2021,113,all,17,0,0,17,114,15,360
2021,114,all,31,23,0,54,111,49,300
2021,115,all,26,12,0,38,70,54,202
2021,116,all,87,37,4,128,336,38,1539
2021,117,all,48,13,0,61,150,41,595
2021,118,all,35,11,3,49,104,47,460
2021,119,all,24,21,0,45,173,26,701
2021,120,all,30,11,0,41,79,52,180
2021,121,all,28,26,0,54,131,41,482
2021,122,all,91,36,5,132,240,55,1243
2021,123,all,73,7,0,80,162,49,1108
2021,124,all,50,20,0,70,122,57,544
2021,125,all,30,29,0,59,206,29,1194
2021,126,all,30,29,6,65,229,28,976
2021,127,all,56,59,6,121,285,42,1234
2021,128,all,24,18,0,42,187,22,1579
2021,129,all,34,29,0,63,146,43,568
2021,132,all,40,26,4,70,162,43,537
2021,133,all,6,0,0,6,27,22,36
2021,134,all,47,10,0,57,63,90,322
2021,135,all,17,29,2,48,111,43,706
2021,136,all,82,18,0,100,191,52,648
2021,137,all,23,3,0,26,70,37,365
2021,138,all,19,0,0,19,42,45,196
2021,139,all,67,16,3,86,164,52,765
2021,140,all,88,6,0,94,222,42,1071
2021,141,all,11,20,0,31,48,65,163
2021,142,all,28,18,4,50,84,60,499
2021,143,all,38,4,0,42,93,45,402
2021,144,all,55,28,1,84,196,43,826
2021,145,all,23,6,1,30,106,28,365
2021,146,all,61,15,2,78,189,41,1168
2021,147,all,12,5,2,19,60,32,158
2021,2,rifle_all,28,0,0,28,35,80,156
2021,201,rifle_all,38,0,0,38,38,100,108
2021,3,rifle_all,1368,407,42,1817,2545,71,8787
2021,301,rifle_all,686,150,16,852,1368,62,4210
2021,4,rifle_all,650,329,14,993,1491,67,5512
2021,441,rifle_all,216,28,0,244,396,62,1456
2021,5,rifle_all,126,37,2,165,275,60,995
2021,6,rifle_all,76,0,0,76,110,69,385
2021,7,rifle_all,32,25,6,63,513,12,2030
2021,8,rifle_all,69,39,0,108,633,17,2358
2021,9,rifle_all,56,41,0,97,164,59,1034
2021,10,rifle_all,52,0,0,52,52,100,250
2021,11,rifle_all,729,235,25,989,1555,64,5951
2021,211,rifle_all,502,183,8,693,1046,66,3657
2021,12,rifle_all,363,78,3,444,1051,42,4704
2021,13,rifle_all,211,30,6,247,547,45,2080
2021,131,rifle_all,10,1,0,11,54,20,202
2021,231,rifle_all,13,3,0,16,81,20,390
2021,14,rifle_all,12,0,0,12,151,8,439
2021,214,rifle_all,1,14,2,17,91,19,269
2021,15,rifle_all,295,75,4,374,1016,37,4813
2021,16,rifle_all,21,0,0,21,113,19,461
2021,161,rifle_all,85,0,0,85,125,68,505
2021,17,rifle_all,35,0,0,35,74,47,341
2021,171,rifle_all,44,0,0,44,86,51,420
2021,18,rifle_all,308,176,28,512,2166,24,7836
2021,181,rifle_all,157,58,0,215,765,28,2641
2021,19,rifle_all,188,81,4,273,670,41,2041
2021,191,rifle_all,409,99,5,513,1062,48,3346
2021,20,rifle_all,563,227,29,819,1515,54,9136
2021,21,rifle_all,331,0,0,331,377,88,1630
2021,22,rifle_all,532,349,30,911,1204,76,4624
2021,23,rifle_all,350,52,9,411,930,44,3796
2021,24,rifle_all,25,6,0,31,285,11,1183
2021,25,rifle_all,290,39,0,329,764,43,3652
2021,26,rifle_all,161,25,0,186,464,40,1919
2021,27,rifle_all,129,50,13,192,711,27,2217
2021,28,rifle_all,168,136,11,315,1771,18,6150
2021,29,rifle_all,136,57,10,203,751,27,3519
2021,30,rifle_all,120,15,0,135,171,79,664
2021,31,rifle_all,245,0,0,245,404,61,1523
2021,33,rifle_all,369,74,0,443,1018,44,4893
2021,34,rifle_all,97,17,7,121,512,24,2288
2021,35,rifle_all,246,27,8,281,786,36,2991
2021,36,rifle_all,347,35,0,382,790,48,2790
2021,361,rifle_all,75,0,0,75,210,36,806
2021,37,rifle_all,220,127,18,365,1191,31,3893
2021,371,rifle_all,15,0,0,15,312,5,1156
2021,38,rifle_all,132,72,0,204,927,22,4311
2021,39,rifle_all,115,48,2,165,384,43,1482
2021,391,rifle_all,91,39,0,130,301,43,2110
2021,40,rifle_all,223,0,1,224,292,77,1180
2021,41,rifle_all,275,27,0,302,527,57,2170
2021,411,rifle_all,92,58,0,150,277,54,1185
2021,42,rifle_all,357,2,5,364,592,61,2222
2021,421,rifle_all,318,9,0,327,582,56,2214
2021,43,rifle_all,253,32,4,289,566,51,2412
2021,44,rifle_all,83,23,0,106,161,66,737
2021,444,rifle_all,196,45,0,241,468,51,1938
2021,45,rifle_all,53,14,0,67,212,32,841
2021,46,rifle_all,96,38,5,139,288,48,1294
2021,461,rifle_all,101,34,0,135,320,42,3201
2021,47,rifle_all,69,2,0,71,150,47,654
2021,471,rifle_all,19,0,0,19,40,48,164
2021,48,rifle_all,39,6,0,45,162,28,595
2021,481,rifle_all,94,39,0,133,233,57,854
2021,49,rifle_all,316,32,0,348,528,66,1844
2021,50,rifle_all,79,0,0,79,193,41,688
2021,500,rifle_all,5,0,0,5,53,9,221
2021,501,rifle_all,181,78,8,267,415,64,1465
2021,51,rifle_all,187,19,5,211,344,61,1714
2021,511,rifle_all,177,108,3,288,387,74,1220
2021,512,rifle_all,15,10,0,25,28,89,32
2021,52,rifle_all,274,65,0,339,679,50,3001
2021,521,rifle_all,136,1,0,137,300,46,1337
2021,53,rifle_all,197,22,0,219,270,81,1234
2021,54,rifle_all,300,0,0,300,420,71,2077
2021,55,rifle_all,215,162,6,383,565,68,2508
2021,551,rifle_all,137,91,0,228,337,68,1595
2021,56,rifle_all,68,9,0,77,193,40,799
2021,561,rifle_all,43,0,0,43,105,41,390
2021,57,rifle_all,73,39,0,112,256,44,747
2021,581,rifle_all,177,48,0,225,427,53,1572
2021,59,rifle_all,27,0,0,27,96,28,410
2021,591,rifle_all,72,40,0,112,194,58,1769
2021,60,rifle_all,94,4,0,98,166,59,698
2021,61,rifle_all,84,0,0,84,162,52,775
2021,62,rifle_all,563,59,0,622,1047,59,4397
2021,63,rifle_all,214,14,0,228,284,80,1191
2021,64,rifle_all,198,11,0,209,352,59,1672
2021,65,rifle_all,352,17,0,369,614,60,2391
2021,66,rifle_all,214,96,5,315,375,84,1447
2021,67,rifle_all,188,94,9,291,405,72,1799
2021,68,rifle_all,186,2,0,188,363,52,1684
2021,681,rifle_all,104,10,1,115,263,44,1110
2021,682,rifle_all,4,0,0,4,8,50,35
2021,69,rifle_all,341,86,3,430,755,57,2952
2021,691,rifle_all,10,16,0,26,63,41,145
2021,70,rifle_all,674,9,0,683,1043,65,5022
2021,71,rifle_all,162,0,0,162,355,46,1331
2021,711,rifle_all,420,2,0,422,643,66,2749
2021,72,rifle_all,328,23,0,351,548,64,2111
2021,73,rifle_all,225,10,0,235,406,58,1497
2021,74,rifle_all,96,0,0,96,205,47,818
2021,741,rifle_all,201,27,1,229,388,59,1640
2021,75,rifle_all,334,59,0,393,754,52,3024
2021,751,rifle_all,248,23,0,271,590,46,2318
2021,76,rifle_all,22,0,0,22,41,54,173
2021,77,rifle_all,287,10,5,302,697,43,3044
2021,771,rifle_all,311,53,0,364,498,73,1696
2021,78,rifle_all,218,2,0,220,594,37,2507
2021,79,rifle_all,179,24,3,206,259,80,1183
2021,791,rifle_all,0,6,0,6,16,38,394
2021,80,rifle_all,268,1,0,269,389,69,1451
2021,81,rifle_all,97,18,0,115,264,44,1083
2021,82,rifle_all,135,0,0,135,294,46,1339
2021,83,rifle_all,77,42,0,119,131,91,355
2021,84,rifle_all,313,151,0,464,957,48,3489
2021,85,rifle_all,277,59,0,336,645,52,3161
2021,851,rifle_all,58,3,0,61,106,58,413
2021,86,rifle_all,102,27,0,129,307,42,1314
2021,861,rifle_all,18,2,0,20,43,47,149
2021,87,rifle_all,83,61,15,159,622,26,3290
2021,89,rifle_all,65,36,5,106,193,55,579
2021,90,rifle_all,13,10,0,23,52,44,156
2021,91,rifle_all,34,45,12,91,285,32,958
2021,92,rifle_all,32,40,4,76,251,30,993
2021,93,rifle_all,86,76,18,180,489,37,2738
2021,94,rifle_all,42,33,3,78,162,48,729
2021,95,rifle_all,41,62,0,103,233,44,893
2021,951,rifle_all,85,21,9,115,212,54,732
2021,96,rifle_all,94,121,21,236,581,41,3143
2021,97,rifle_all,26,15,8,49,71,69,172
2021,98,rifle_all,157,108,2,267,371,72,1282
2021,99,rifle_all,81,101,0,182,381,48,1707
2021,100,rifle_all,55,35,5,95,162,59,506
2021,101,rifle_all,96,49,7,152,367,41,1883
2021,102,rifle_all,94,72,4,170,327,52,1237
2021,103,rifle_all,31,72,7,110,294,37,1034
2021,104,rifle_all,109,309,31,449,791,57,7297
2021,105,rifle_all,237,128,9,374,664,56,2314
2021,106,rifle_all,42,7,0,49,106,46,385
2021,107,rifle_all,127,62,3,192,416,46,1267
2021,109,rifle_all,129,45,3,177,370,48,1508
2021,110,rifle_all,65,24,4,93,144,65,587
2021,111,rifle_all,44,11,5,60,93,65,255
2021,112,rifle_all,29,0,3,32,66,48,208
2021,113,rifle_all,17,0,0,17,79,22,199
2021,114,rifle_all,28,23,0,51,108,47,284
2021,115,rifle_all,20,12,0,32,57,56,145
2021,116,rifle_all,76,33,4,113,273,41,1013
2021,117,rifle_all,42,13,0,55,129,43,471
2021,118,rifle_all,25,11,3,39,74,53,267
2021,119,rifle_all,15,18,0,33,83,40,248
2021,120,rifle_all,30,11,0,41,66,62,131
2021,121,rifle_all,17,23,0,40,93,43,309
2021,122,rifle_all,65,33,3,101,137,74,478
2021,123,rifle_all,43,5,0,48,78,62,280
2021,124,rifle_all,47,17,0,64,91,70,344
2021,125,rifle_all,15,26,0,41,120,34,451
2021,126,rifle_all,30,29,6,65,156,42,627
2021,127,rifle_all,46,39,6,91,176,52,661
2021,128,rifle_all,16,15,0,31,93,33,357
2021,129,rifle_all,28,26,0,54,105,51,408
2021,132,rifle_all,33,21,4,58,111,52,382
2021,133,rifle_all,6,0,0,6,17,35,17
2021,134,rifle_all,31,8,0,39,43,91,182
2021,135,rifle_all,10,20,0,30,74,41,287
2021,136,rifle_all,79,18,0,97,157,62,508
2021,137,rifle_all,23,3,0,26,64,41,248
2021,138,rifle_all,19,0,0,19,40,48,187
2021,139,rifle_all,54,14,3,71,115,62,429
2021,140,rifle_all,63,6,0,69,161,43,598
2021,141,rifle_all,11,17,0,28,41,68,124
2021,142,rifle_all,20,14,0,34,34,100,134
2021,143,rifle_all,36,2,0,38,78,49,353
2021,144,rifle_all,41,22,1,64,147,44,584
2021,145,rifle_all,20,6,1,27,87,31,277
2021,146,rifle_all,36,10,2,48,83,58,329
2021,147,rifle_all,10,3,2,15,44,34,113
2021,7,rifle_high_country,2,0,0,2,7,29,34
2021,12,rifle_high_country,2,0,0,2,3,67,15
2021,231,rifle_high_country,0,0,0,0,5,0,24
2021,14,rifle_high_country,7,0,0,7,16,44,51
2021,16,rifle_high_country,16,0,0,16,72,22,264
2021,161,rifle_high_country,38,0,0,38,52,73,174
2021,17,rifle_high_country,21,0,0,21,38,55,122
2021,171,rifle_high_country,20,0,0,20,39,51,148
2021,24,rifle_high_country,2,0,0,2,2,100,5
2021,25,rifle_high_country,0,0,0,0,2,0,3
2021,36,rifle_high_country,0,0,0,0,9,0,48
2021,43,rifle_high_country,13,0,0,13,36,36,154
2021,44,rifle_high_country,0,0,0,0,8,0,30
2021,444,rifle_high_country,0,0,0,0,7,0,24
2021,45,rifle_high_country,0,0,0,0,13,0,72
2021,47,rifle_high_country,7,0,0,7,35,20,196
2021,471,rifle_high_country,14,0,0,14,35,40,143
2021,48,rifle_high_country,2,0,0,2,18,11,97
2021,481,rifle_high_country,4,0,0,4,4,100,9
2021,56,rifle_high_country,0,0,0,0,2,0,2
2021,65,rifle_high_country,7,0,0,7,25,28,112
2021,74,rifle_high_country,24,0,0,24,33,73,115
2021,82,rifle_high_country,14,0,0,14,22,64,56
2021,86,rifle_high_country,11,0,0,11,24,46,102
2021,87,rifle_plains,32,20,0,52,174,30,699
2021,88,rifle_plains,70,27,0,97,183,53,635
2021,89,rifle_plains,65,36,5,106,193,55,579
2021,90,rifle_plains,13,10,0,23,52,44,156
2021,91,rifle_plains,34,15,7,56,189,30,652
2021,92,rifle_plains,32,18,0,50,181,28,667
2021,93,rifle_plains,46,22,6,74,92,80,246
2021,94,rifle_plains,42,33,3,78,162,48,729
2021,95,rifle_plains,41,53,0,94,221,43,858
2021,951,rifle_plains,85,21,9,115,212,54,732
2021,96,rifle_plains,94,41,7,142,333,43,1465
2021,97,rifle_plains,26,15,8,49,71,69,172
2021,98,rifle_plains,157,105,0,262,366,72,1267
2021,99,rifle_plains,81,90,0,171,352,49,1635
2021,100,rifle_plains,55,35,5,95,162,59,506
2021,101,rifle_plains,48,21,0,69,120,58,493
2021,102,rifle_plains,94,63,3,160,315,51,1207
2021,103,rifle_plains,30,67,7,104,283,37,994
2021,104,rifle_plains,91,31,4,126,266,47,992
2021,105,rifle_plains,226,112,9,347,555,63,1883
2021,106,rifle_plains,42,0,0,42,81,52,313
2021,107,rifle_plains,101,35,0,136,241,56,737
2021,109,rifle_plains,100,37,0,137,202,68,781
2021,110,rifle_plains,50,24,4,78,115,68,437
2021,111,rifle_plains,37,9,0,46,69,67,192
2021,112,rifle_plains,23,0,3,26,45,58,157
2021,113,rifle_plains,17,0,0,17,47,36,112
2021,114,rifle_plains,28,18,0,46,92,50,250
2021,115,rifle_plains,20,12,0,32,49,65,121
2021,116,rifle_plains,46,14,0,60,146,41,532
2021,117,rifle_plains,42,5,0,47,89,53,315
2021,118,rifle_plains,25,9,3,37,68,54,237
2021,119,rifle_plains,15,7,0,22,62,35,202
2021,120,rifle_plains,30,11,0,41,49,84,97
2021,121,rifle_plains,11,17,0,28,67,42,212
2021,122,rifle_plains,52,23,0,75,90,83,323
2021,123,rifle_plains,38,3,0,41,66,62,251
2021,124,rifle_plains,39,17,0,56,83,67,318
2021,125,rifle_plains,15,2,0,17,36,47,171
2021,126,rifle_plains,22,23,2,47,98,48,455
2021,127,rifle_plains,35,29,3,67,124,54,426
2021,129,rifle_plains,16,11,0,27,60,45,226
2021,130,rifle_plains,15,4,0,19,62,31,229
2021,132,rifle_plains,16,11,0,27,72,38,277
2021,133,rifle_plains,6,0,0,6,16,38,16
2021,134,rifle_plains,24,0,0,24,28,86,153
2021,135,rifle_plains,10,9,0,19,44,43,191
2021,136,rifle_plains,43,0,0,43,75,57,324
2021,137,rifle_plains,23,3,0,26,59,44,216
2021,138,rifle_plains,19,0,0,19,37,51,164
2021,139,rifle_plains,40,9,3,52,75,69,286
2021,141,rifle_plains,11,14,0,25,35,71,116
2021,142,rifle_plains,20,14,0,34,34,100,134
2021,143,rifle_plains,15,2,0,17,38,45,163
2021,144,rifle_plains,14,20,1,35,64,55,231
2021,145,rifle_plains,10,6,1,17,44,39,152
2021,146,rifle_plains,26,0,2,28,43,65,173
2021,147,rifle_plains,7,2,2,11,31,35,90
2021,301,ranching,35,25,1,61,78,78,195
2021,4,ranching,67,28,0,95,106,90,216
2021,441,ranching,15,2,0,17,19,89,45
2021,5,ranching,47,20,0,67,77,87,132
2021,6,ranching,3,0,0,3,4,75,14
2021,10,ranching,2,0,0,2,2,100,6
2021,11,ranching,9,4,0,13,18,72,25
2021,211,ranching,31,6,0,37,38,97,98
2021,12,ranching,7,2,0,9,11,82,16
2021,214,ranching,1,5,2,8,8,100,24
2021,23,ranching,13,3,0,16,16,100,39
2021,25,ranching,28,13,0,41,63,65,156
2021,40,ranching,9,0,0,9,16,56,84
2021,83,ranching,28,28,0,56,59,95,123
2021,85,ranching,1,0,0,1,2,50,10
2021,851,ranching,11,0,0,11,13,85,46
2021,104,ranching,9,8,0,17,19,89,48
2021,136,ranching,36,15,0,51,69,74,141
2021,140,ranching,7,6,0,13,17,76,63
2021,6,early_late,1,0,0,1,7,14,36
2021,7,early_late,2,0,0,2,7,29,34
2021,9,early_late,56,32,0,88,142,62,985
2021,12,early_late,2,0,0,2,3,67,15
2021,231,early_late,0,0,0,0,5,0,24
2021,14,early_late,7,0,0,7,16,44,51
2021,16,early_late,2,0,0,2,35,6,145
2021,161,early_late,5,0,0,5,8,63,32
2021,19,early_late,0,31,4,35,38,92,96
2021,191,early_late,0,36,0,36,86,42,211
2021,20,early_late,352,211,29,592,1036,57,7503
2021,24,early_late,2,0,0,2,2,100,5
2021,25,early_late,0,0,0,0,2,0,3
2021,29,early_late,42,30,0,72,224,32,1784
2021,33,early_late,0,8,0,8,24,33,140
2021,36,early_late,0,0,0,0,9,0,48
2021,38,early_late,70,52,0,122,504,24,2864
2021,39,early_late,0,31,0,31,71,44,376
2021,391,early_late,91,39,0,130,301,43,2110
2021,411,early_late,5,55,0,60,114,53,605
2021,43,early_late,13,0,0,13,36,36,154
2021,44,early_late,0,0,0,0,8,0,30
2021,444,early_late,0,0,0,0,7,0,24
2021,45,early_late,0,0,0,0,13,0,72
2021,46,early_late,0,24,0,24,39,62,337
2021,461,early_late,100,34,0,134,314,43,3189
2021,47,early_late,7,0,0,7,35,20,196
2021,471,early_late,14,0,0,14,35,40,143
2021,48,early_late,2,6,0,8,46,17,182
2021,481,early_late,4,10,0,14,25,56,132
2021,51,early_late,50,19,5,74,142,52,1041
2021,511,early_late,0,0,0,0,11,0,61
2021,52,early_late,0,65,0,65,155,42,1127
2021,53,early_late,0,22,0,22,26,85,374
2021,56,early_late,0,0,0,0,2,0,2
2021,581,early_late,0,0,0,0,11,0,30
2021,59,early_late,0,0,0,0,33,0,160
2021,591,early_late,72,40,0,112,194,58,1769
2021,62,early_late,33,5,0,38,84,45,293
2021,63,early_late,0,14,0,14,32,44,196
2021,64,early_late,4,4,0,8,12,67,70
2021,65,early_late,15,12,0,27,45,60,210
2021,69,early_late,6,14,3,23,52,44,455
2021,691,early_late,0,0,0,0,6,0,11
2021,72,early_late,0,23,0,23,30,77,174
2021,73,early_late,0,10,0,10,13,77,30
2021,74,early_late,24,0,0,24,33,73,115
2021,75,early_late,0,32,0,32,62,52,263
2021,751,early_late,0,16,0,16,32,50,151
2021,77,early_late,0,0,3,3,25,12,91
2021,771,early_late,0,47,0,47,47,100,113
2021,79,early_late,0,19,3,22,38,58,338
2021,791,early_late,0,6,0,6,16,38,394
2021,82,early_late,14,0,0,14,22,64,56
2021,84,early_late,6,17,0,23,138,17,702
2021,85,early_late,8,3,0,11,47,23,474
2021,851,early_late,6,3,0,9,30,30,141
2021,86,early_late,11,6,0,17,41,41,240
2021,861,early_late,0,0,0,0,3,0,6
2021,87,early_late,21,7,0,28,91,31,422
2021,88,early_late,40,15,0,55,84,65,322
2021,89,early_late,32,8,4,44,101,44,286
2021,90,early_late,9,4,0,13,30,43,64
2021,91,early_late,12,12,4,28,119,24,474
2021,92,early_late,19,4,0,23,118,19,471
2021,93,early_late,24,11,4,39,43,91,105
2021,94,early_late,23,11,0,34,91,37,471
2021,95,early_late,9,21,0,30,112,27,512
2021,951,early_late,40,13,4,57,116,49,440
2021,96,early_late,50,17,0,67,212,32,1055
2021,97,early_late,14,9,6,29,39,74,90
2021,98,early_late,88,63,0,151,193,78,701
2021,99,early_late,45,42,0,87,190,46,993
2021,100,early_late,31,19,5,55,89,62,275
2021,101,early_late,18,8,0,26,67,39,339
2021,102,early_late,80,58,3,141,288,49,1108
2021,103,early_late,18,34,7,59,173,34,598
2021,104,early_late,24,24,9,57,120,48,439
2021,105,early_late,45,60,4,109,192,57,786
2021,106,early_late,9,3,0,12,21,57,113
2021,107,early_late,51,19,3,73,195,37,619
2021,109,early_late,64,17,3,84,166,51,673
2021,116,early_late,21,13,0,34,130,26,464
2021,117,early_late,22,7,0,29,84,35,295
2021,122,early_late,29,19,0,48,64,75,240
2021,125,early_late,3,5,0,8,48,17,211
2021,126,early_late,14,16,4,34,79,43,331
2021,127,early_late,19,25,0,44,91,48,429
2021,129,early_late,2,22,0,24,54,44,175
2021,130,early_late,4,4,0,8,37,22,128
2021,132,early_late,20,3,0,23,50,46,220
2021,136,early_late,13,3,0,16,30,53,104
2021,137,early_late,8,3,0,11,28,39,121
2021,138,early_late,5,0,0,5,18,28,80
2021,139,early_late,32,9,0,41,68,60,275
2021,141,early_late,4,5,0,9,19,47,72
2021,142,early_late,20,14,0,34,34,100,134
2021,143,early_late,30,2,0,32,54,59,264
2021,144,early_late,34,16,0,50,86,58,328
2021,145,early_late,17,3,0,20,51,39,196
2021,146,early_late,22,7,2,31,50,62,225
2021,147,early_late,3,1,2,6,16,38,34
2021,2,rifle_2nd,19,0,0,19,21,90,88
2021,201,rifle_2nd,20,0,0,20,20,100,59
2021,3,rifle_2nd,519,115,7,641,842,76,2743
2021,301,rifle_2nd,297,48,7,352,517,68,1497
2021,4,rifle_2nd,229,128,9,366,650,56,2620
2021,441,rifle_2nd,96,26,0,122,197,62,656
2021,5,rifle_2nd,35,9,2,46,121,38,540
2021,6,rifle_2nd,45,0,0,45,64,70,233
2021,7,rifle_2nd,7,12,6,25,279,9,1164
2021,8,rifle_2nd,17,18,0,35,281,12,1047
2021,9,rifle_2nd,0,4,0,4,4,100,8
2021,10,rifle_2nd,30,0,0,30,30,100,148
2021,11,rifle_2nd,299,83,15,397,562,71,1983
2021,211,rifle_2nd,180,92,0,272,385,71,1424
2021,12,rifle_2nd,152,20,3,175,516,34,2503
2021,13,rifle_2nd,124,6,0,130,246,53,992
